# snapshot: reconciled residual prose-pin retirement population
# source-revision: 1d4d306bcacd4970df170faeab94e602724943b8
# selector-identity-sha256: 7505469a1b2538622d653cc225fe3571bf9c41d4d3c004011241e89b1e93bf40
# raw-selector-canonical-sha256: 7505469a1b2538622d653cc225fe3571bf9c41d4d3c004011241e89b1e93bf40
# audit-mapping-sha256: f15081310f5d1b9ab9aad0e136addbf4fd98e190b1f6b04374f49c1f63de3e16
# canonical-bytes: 51267
# canonical-sha256: c21b8201799c6b1f409718906830bb7b9045ab565a8bb3c8cb99e16db647f12c
source_file	helper	assertion_name	literal	resolved_target	target_defaulted	surface	disposition	rationale
"""lib/test/run.sh"""	assert_pin_unique	"""#628 architect Output Guidance carries the quantitative-claim calibration sentence"""	"""did not read directly from tool output in the current session"""	"""agents/code-architect.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Shared agent asset; included because Implement Phase 2 dispatches it. Retain exact schema/sentinel contract: #628 architect Output Guidance carries the quantitative-claim calibration sentence.
"""lib/test/run.sh"""	assert_pin_unique	"""#628 architect calibration states operands + counting rule inline"""	"""state its operands and counting rule inline"""	"""agents/code-architect.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Shared agent asset; included because Implement Phase 2 dispatches it. Retain routing/state-transition contract: #628 architect calibration states operands + counting rule inline.
"""lib/test/run.sh"""	assert_pin_unique	"""#628 explorer calibration states operands + counting rule inline"""	"""state its operands and counting rule inline"""	"""agents/code-explorer.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Shared agent asset; included because Implement Phase 2 dispatches it. Retain routing/state-transition contract: #628 explorer calibration states operands + counting rule inline.
"""lib/test/run.sh"""	assert_pin_unique	"""#628 explorer carries the quantitative-claim calibration sentence"""	"""did not read directly from tool output in the current session"""	"""agents/code-explorer.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Shared agent asset; included because Implement Phase 2 dispatches it. Retain operative cross-surface contract: #628 explorer carries the quantitative-claim calibration sentence.
"""lib/test/run.sh"""	assert_pin_unique	"""#661: Sweep-selection index cues a relocated prose literal/heading/section/path"""	"""or a relocated prose literal, heading, section, or file path"""	"""skills/implement/phases/phase-2-implement.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain operative cross-surface contract: #661: Sweep-selection index cues a relocated prose literal/heading/section/path.
"""lib/test/run.sh"""	assert_pin_unique	"""#730 advisory heading present-and-unique in review-and-fix.md"""	"""## Verification-evidence marker advisory (tier-scoped, non-blocking)"""	""".devflow/prompt-extensions/review-and-fix.md"""	false	Review	RETIRE_PROSE	Present-and-unique prose heading with no machine consumer.
"""lib/test/run.sh"""	assert_pin_unique	"""#730 advisory heading present-and-unique in review.md"""	"""## Verification-evidence marker advisory (tier-scoped, non-blocking)"""	""".devflow/prompt-extensions/review.md"""	false	Review	RETIRE_PROSE	Present-and-unique prose heading with no machine consumer.
"""lib/test/run.sh"""	assert_pin_unique	"""#754 A10: fixing keeps the rig under an already-ignored scratch path"""	"""would land as a gitlink"""	"""/__pin_corpus_runtime__/MAXI_BUNDLE"""	false	Review	RETIRE_PROSE	Explanatory gitlink warning; it does not pin the scratch-path operand itself.
"""lib/test/run.sh"""	assert_pin_unique	"""#754 A10: phase-2 keeps the rig under an already-ignored scratch path"""	"""would land as a gitlink"""	"""/__pin_corpus_runtime__/IMPL_SKILL_BUNDLE"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain operative cross-surface contract: #754 A10: phase-2 keeps the rig under an already-ignored scratch path.
"""lib/test/run.sh"""	assert_pin_unique	"""#754 A1: phase-2 §2.3 names the throwaway-scaffold reuse case"""	"""This is the throwaway-scaffold twin of the focused-module iteration default and the 2.2.4 production-code Reuse gate"""	"""/__pin_corpus_runtime__/IMPL_SKILL_BUNDLE"""	false	Implement/Create-Issue	RETIRE_PROSE	Retire exact prose/heading pin: #754 A1: phase-2 §2.3 names the throwaway-scaffold reuse case; it checks wording or section existence, not a parser token, executable operand, or lifecycle transition.
"""lib/test/run.sh"""	assert_pin_unique	"""#754 A3/A11: fixing.md names the two-arm rig-location channel"""	"""the workpad `--note` when implement-driven (`$ISSUE_NUMBER` present), otherwise the run-scoped"""	"""/__pin_corpus_runtime__/MAXI_BUNDLE"""	false	Review	RETAIN_BOUNDARY	Two-arm durable-record routing contract keyed by invocation context.
"""lib/test/run.sh"""	assert_pin_unique	"""#755: Phase 2 §2.0 gate carries the same Plan seed literal as workpad.py new-body (coupled discriminator)"""	"""- [ ] _(planning in progress)_"""	"""skills/implement/phases/phase-2-implement.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #755: Phase 2 §2.0 gate carries the same Plan seed literal as workpad.py new-body (coupled discriminator).
"""lib/test/run.sh"""	assert_pin_unique	"""#755: Phase 2 §2.0 gate reads the resume-kind: in-flight marker (reader of conjunct a)"""	"""resume-kind: in-flight"""	"""skills/implement/phases/phase-2-implement.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain exact schema/sentinel contract: #755: Phase 2 §2.0 gate reads the resume-kind: in-flight marker (reader of conjunct a).
"""lib/test/run.sh"""	assert_pin_unique	"""#755: workpad.py new-body Plan seed literal present (producer of the §2.0 gate discriminator)"""	"""- [ ] _(planning in progress)_"""	"""scripts/workpad.py"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain exact schema/sentinel contract: workpad.py produces the Plan seed consumed by the Implement Phase 2 resume gate.
"""lib/test/run.sh"""	assert_pin_unique	"""#779 negative control: §1.4.0.5 Verdict B still names the adopted-branch arm only"""	"""On the adopted-branch arm only (`USE_CURRENT` set"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETIRE_PROSE	Retired by issue #780: #779 negative control: §1.4.0.5 Verdict B still names the adopted-branch arm only.
"""lib/test/run.sh"""	assert_pin_unique	"""#779: the checkpoint helper fetches the base with the same forced refspec the §1.4 sites use"""	"""git fetch origin \""+refs/heads/$BASE:refs/remotes/origin/$BASE\"""""	"""scripts/update-branch-checkpoint.sh"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain executable/helper contract: the Implement Phase 1.4 checkpoint helper must fetch the configured base through the same forced refspec as its consuming phase.
"""lib/test/run.sh"""	assert_pin_unique	"""#815 the reference sources parent-derived slots from the Phase 1.1 cache"""	""".devflow/tmp/issue-body/issue-"""	"""skills/implement/references/deferred-ac-followups.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #815 the reference sources parent-derived slots from the Phase 1.1 cache.
"""lib/test/run.sh"""	assert_pin_unique	"""291(AC1): review 4.1.5 carries the deterministic in-code-comment cap"""	"""deterministically — Phase 4.2 does not REJECT on it"""	"""/__pin_corpus_runtime__/REVIEW_BUNDLE"""	false	Review	RETAIN_BOUNDARY	Severity cap controls whether a finding may transition the verdict to REJECT.
"""lib/test/run.sh"""	assert_pin_unique	"""291(AC4): review-and-fix 2.6 capped finding cannot drive a Decide-outcome-2 promotion"""	"""cannot drive a Decide-outcome-2 promotion"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Explicit prohibition on a state promotion.
"""lib/test/run.sh"""	assert_pin_unique	"""339(AC3): code-reviewer mirrors the truthfulness discriminator"""	"""false against HEAD is a truthfulness defect (a self-contradicting diff — non-demotable REJECT); true but awkwardly worded is a clarity Suggestion (demotable)"""	"""agents/code-reviewer.md"""	false	Review	RETAIN_BOUNDARY	Agent verdict discriminator maps evidence states to non-demotable versus demotable outcomes.
"""lib/test/run.sh"""	assert_pin_unique	"""339(AC3): comment-analyzer mirrors the truthfulness discriminator"""	"""false against HEAD is a truthfulness defect (a self-contradicting diff — non-demotable REJECT); true but awkwardly worded is a clarity Suggestion (demotable)"""	"""agents/comment-analyzer.md"""	false	Review	RETAIN_BOUNDARY	Agent verdict discriminator maps evidence states to non-demotable versus demotable outcomes.
"""lib/test/run.sh"""	assert_pin_unique	"""339(AC5): sweep emits a visible clean-pass line"""	"""truthfulness sweep: no finding promoted"""	"""/__pin_corpus_runtime__/ST_REV"""	false	Review	RETAIN_BOUNDARY	Exact clean-pass sentinel in the review record.
"""lib/test/run.sh"""	assert_pin_unique	"""339(docs): DEVFLOW_SYSTEM_OVERVIEW describes the pre-verdict truthfulness sweep"""	"""pre-verdict truthfulness sweep"""	"""docs/DEVFLOW_SYSTEM_OVERVIEW.md"""	false	Implement/Create-Issue	RETIRE_PROSE	Shared system documentation; included because the assertion explicitly documents Implement/Create-Issue behavior. Retire exact prose/heading pin: 339(docs): DEVFLOW_SYSTEM_OVERVIEW describes the pre-verdict truthfulness sweep; it checks wording or section existence, not a parser token, executable operand, or lifecycle transition.
"""lib/test/run.sh"""	assert_pin_unique	"""339(docs): shadow-review.md describes the pre-verdict truthfulness sweep"""	"""pre-verdict truthfulness sweep"""	"""docs/shadow-review.md"""	false	Implement/Create-Issue	RETIRE_PROSE	Ambiguous shared review surface also usable standalone; included because Implement Phase 3 invokes review-and-fix/the shared review engine. Retire exact prose/heading pin: 339(docs): shadow-review.md describes the pre-verdict truthfulness sweep; it checks wording or section existence, not a parser token, executable operand, or lifecycle transition.
"""lib/test/run.sh"""	assert_pin_unique	"""347(AC2): the verifier is a single agent that does not itself fan out"""	"""that does not itself fan out"""	"""/__pin_corpus_runtime__/ST_REV"""	false	Review	RETAIN_BOUNDARY	Agent topology and no-fanout rule constrain dispatch behavior.
"""lib/test/run.sh"""	assert_pin_unique	"""347(AC4/producer): progress-comment template carries the Reviewed HEAD key line"""	"""**Reviewed HEAD:**"""	"""/__pin_corpus_runtime__/ST_REV"""	false	Review	RETAIN_BOUNDARY	Structured progress-comment field consumed as the reviewed-commit handoff.
"""lib/test/run.sh"""	assert_pin_unique	"""378(R1): checklist-generator category enum gains absolute_claim"""	"""string_presence | absolute_claim"""	"""agents/checklist-generator.md"""	false	Review	RETAIN_BOUNDARY	Checklist output category enum.
"""lib/test/run.sh"""	assert_pin_unique	"""378(R2): code-reviewer carries the fifth (absolute-claim contradiction) shape"""	"""contradicts by adding or retaining a limitation note about the same symbol it did not actually close"""	"""agents/code-reviewer.md"""	false	Review	RETAIN_BOUNDARY	Defines an agent classification branch that promotes a documented falsehood.
"""lib/test/run.sh"""	assert_pin_unique	"""378(R2): comment-analyzer carries the fifth (absolute-claim contradiction) shape"""	"""contradicts by adding or retaining a limitation note about the same symbol it did not actually close"""	"""agents/comment-analyzer.md"""	false	Review	RETAIN_BOUNDARY	Defines an agent classification branch that promotes a documented falsehood.
"""lib/test/run.sh"""	assert_pin_unique	"""429/T1: §1.4 derives behind-by via git rev-list --count HEAD..origin/$BASE"""	"""git rev-list --count \""HEAD..origin/$BASE\"""""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain executable/helper contract: 429/T1: §1.4 derives behind-by via git rev-list --count HEAD..origin/$BASE.
"""lib/test/run.sh"""	assert_pin_unique	"""429/T4: §1.6 carries the MERGED+non-ancestor merge-base ancestry check"""	"""git merge-base --is-ancestor <merge_commit_sha> HEAD"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain operative cross-surface contract: 429/T4: §1.6 carries the MERGED+non-ancestor merge-base ancestry check.
"""lib/test/run.sh"""	assert_pin_unique	"""429/T4: §1.6 indeterminate arm fails closed (a refutation requires a positively-fresh tree)"""	"""requires a positively-fresh tree"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: 429/T4: §1.6 indeterminate arm fails closed (a refutation requires a positively-fresh tree).
"""lib/test/run.sh"""	assert_pin_unique	"""429/T4: §1.6 names the #322→#325 false refutation as the canonical example"""	"""#322→#325 false refutation"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETIRE_PROSE	Retire exact prose/heading pin: 429/T4: §1.6 names the #322→#325 false refutation as the canonical example; it checks wording or section existence, not a parser token, executable operand, or lifecycle transition.
"""lib/test/run.sh"""	assert_pin_unique	"""429/T4: §2.1 carries the MERGED+non-ancestor merge-base ancestry check (coupled mirror)"""	"""git merge-base --is-ancestor <merge_commit_sha> HEAD"""	"""skills/implement/phases/phase-2-implement.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain operative cross-surface contract: 429/T4: §2.1 carries the MERGED+non-ancestor merge-base ancestry check (coupled mirror).
"""lib/test/run.sh"""	assert_pin_unique	"""429/T4: §2.1 indeterminate arm fails closed (coupled mirror)"""	"""requires a positively-fresh tree"""	"""skills/implement/phases/phase-2-implement.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: 429/T4: §2.1 indeterminate arm fails closed (coupled mirror).
"""lib/test/run.sh"""	assert_pin_unique	"""429/T4: §2.1 names the #322→#325 false refutation as the canonical example"""	"""#322→#325 false refutation"""	"""skills/implement/phases/phase-2-implement.md"""	false	Implement/Create-Issue	RETIRE_PROSE	Retire exact prose/heading pin: 429/T4: §2.1 names the #322→#325 false refutation as the canonical example; it checks wording or section existence, not a parser token, executable operand, or lifecycle transition.
"""lib/test/run.sh"""	assert_pin_unique	"""base_branch read: Phase 1.4 guards the empty read"""	"""[ -n \""$BASE\"" ]"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: base_branch read: Phase 1.4 guards the empty read.
"""lib/test/run.sh"""	assert_pin_unique	"""base_branch read: Phase 1.4 reads via config-get with the main default"""	"""config-get.sh .base_branch main"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain executable/helper contract: base_branch read: Phase 1.4 reads via config-get with the main default.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: Step 3.5 heading present in review-and-fix SKILL"""	"""### Step 3.5: Fix-delta verification gate"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETIRE_PROSE	Markdown heading existence only.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: Suggestion/Minor recorded as advisory, no re-fix"""	"""recorded as advisory and does not trigger a re-fix"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Severity-to-routing mapping.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: adversarial input-shape matrix check present"""	"""for hand-corruptible inputs"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETIRE_PROSE	Introductory scope wording; the six-shape schema and fail direction are pinned separately.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: at-cap unresolved finding carried into the shadow (fail-closed)"""	"""the unresolved finding is **not** dropped"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Fail-closed handoff of unresolved state to the shadow phase.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: blinded subagent reviews only the cumulative fix delta"""	"""re-reviews **only the cumulative fix delta of this iteration**"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Defines the verifier's allowed review scope.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: blinded subagent withholds prior findings/decisions/reasoning"""	"""fix decisions, and fixer reasoning"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Blinding boundary excludes prior decision context.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: capped at 2 inner attempts"""	"""capped at 2 inner attempts"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Bounded retry state-machine limit.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: delta is the cumulative iteration fix span (first-fix parent)"""	"""first** fix commit"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Defines the base operand for the cumulative delta.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: deterministic delta-base failure gets a distinct breadcrumb"""	"""gate disabled this run, shadow is the backstop"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Distinct run-state marker recording disabled-gate fallback.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: fires on every iteration unconditionally"""	"""on **every iteration unconditionally**"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Gate scheduling contract.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: input-shape matrix asserts fail-closed direction (not open)"""	"""not open, on each"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Fail-closed direction for every adversarial input shape.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: input-shape matrix pins the six-shape set (incl. valid-falsy)"""	"""{object, array, scalar, valid-falsy (explicit false / 0 / empty string), missing, wrong-type}"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Closed adversarial input-shape schema.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: no-fix iteration skips the gate (no delta to review)"""	"""skip the gate for that iteration"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Conditional gate scheduling.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: not counted toward the cap (verification of current iteration)"""	"""Step 3.5 and its inner attempts are verification of the current iteration"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Iteration-accounting contract.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: operand-contract check (accepted-input subset of consumer)"""	"""accepted-input set that is a *subset* of its downstream consumer"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Explicit producer/consumer operand contract.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: operational blinding withholds fix_decisions rows + rationale"""	"""do **NOT** include any"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Operational prompt-composition prohibition protecting independent verification.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: per-iteration result recorded as a Devflow Reflection bullet"""	"""fix-delta gate clean"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Exact clean-state record marker for each iteration.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: promote-on-cap to a normal iteration"""	"""promoted to a normal iteration"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	At-cap state transition.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: promoted iteration still terminates under the cap"""	"""still terminates under the cap"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Global convergence-cap contract after promotion.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: subagent-failure then records and proceeds to Step 4"""	"""and **proceed** to Step 4"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Failure-path routing and liveness contract.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: subagent-failure triggers exactly one bounded re-dispatch"""	"""triggers **exactly one bounded re-dispatch**"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Bounded failure-recovery transition.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: surviving Critical/Important routes to same-iteration re-fix"""	"""routes back into the **same-iteration Step 3**"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Severity-dependent routing transition.
"""lib/test/run.sh"""	assert_pin_unique	"""fix-delta gate: whole-run failure degrades to the shadow (fail-open, no deadlock)"""	"""degrades to the Step 2.6 shadow as the safety net"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Failure fallback routing needed for liveness.
"""lib/test/run.sh"""	assert_pin_unique	"""implement split: orchestrator preamble fails closed when ${CLAUDE_SKILL_DIR} does not resolve"""	"""did not resolve"""	"""skills/implement/SKILL.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: implement split: orchestrator preamble fails closed when ${CLAUDE_SKILL_DIR} does not resolve.
"""lib/test/run.sh"""	assert_pin_unique	"""implement_pr_state: SKILL reads via config-get with the ready_for_review default"""	"""config-get.sh .devflow_implement.implement_pr_state ready_for_review"""	null	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain executable/configuration contract: Implement reads implement_pr_state through config-get with ready_for_review as the lifecycle default.
"""lib/test/run.sh"""	assert_pin_unique	"""max_iterations clamp: SKILL keeps the below-1 floor"""	"""\""$MAX_ITERS\"" -lt 1"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Executable lower-bound contract for loop state, not descriptive wording.
"""lib/test/run.sh"""	assert_pin_unique	"""max_iterations clamp: SKILL keeps the default-5 fallback"""	"""MAX_ITERS=5"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Executable configuration default and convergence cap contract.
"""lib/test/run.sh"""	assert_pin_unique	"""max_iterations clamp: SKILL keeps the negative-aware integer regex"""	"""'^-?[0-9]+$'"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Executable integer-validation grammar; changing it alters accepted configuration inputs.
"""lib/test/run.sh"""	assert_pin_unique	"""mutation-check: implement skill test-writing phase references the discipline"""	"""Mutation-check any test guard you add here"""	"""/__pin_corpus_runtime__/DEF_SKILL"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain operative cross-surface contract: mutation-check: implement skill test-writing phase references the discipline.
"""lib/test/run.sh"""	assert_pin_unique	"""mutation-check: review-and-fix rule covers any added or edited test guard in the diff"""	"""any added or edited test guard in the diff"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Defines the mutation-check trigger set across review and test phases.
"""lib/test/run.sh"""	assert_pin_unique	"""over-grade: annotation never clears or downgrades a REJECT (AC2, #189 case)"""	"""never clears or downgrades a REJECT"""	"""/__pin_corpus_runtime__/REVIEW_BUNDLE"""	false	Review	RETAIN_BOUNDARY	Monotonic verdict-state rule.
"""lib/test/run.sh"""	assert_pin_unique	"""over-grade: shared engine carries over-grade shape 1 (suite-RED / fail-closed above blast radius)"""	"""Suite-RED or fail-closed defect graded above its blast radius"""	"""/__pin_corpus_runtime__/REVIEW_BUNDLE"""	false	Review	RETIRE_PROSE	Illustrative over-grading example, not a schema or transition operand.
"""lib/test/run.sh"""	assert_pin_unique	"""over-grade: shared engine carries over-grade shape 2 (diagnostic-or-cosmetic-only)"""	"""Diagnostic-or-cosmetic-only finding with no behavioral fail-direction"""	"""/__pin_corpus_runtime__/REVIEW_BUNDLE"""	false	Review	RETIRE_PROSE	Illustrative severity prose without a machine-consumed category token.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: Decide outcome 1 carries the explicit gate handoff"""	"""first run the Park-calibration gate (it fires before this outcome commits)"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Mandatory gate handoff before committing an outcome.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: Loop-Exit treats a missing sentinel bullet as non-convergence"""	"""An APPROVE-family conclusion that carries no park-calibration sentinel or re-grade bullet is treated as non-convergence"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Missing-record condition drives the convergence state transition.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: Step 4.5 early-exit carries the explicit gate handoff"""	"""first run the Park-calibration gate on this early-exit path"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Mandatory routing through the gate on an early-exit branch.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: engine gate documents the prompt-extension sharpening point"""	"""the extension does not replace this gate"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETIRE_PROSE	Explanatory relationship wording, with no executable routing operand.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: engine gate heading present in review-and-fix SKILL"""	"""#### Park-calibration gate (before any APPROVE-family conclusion)"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETIRE_PROSE	Markdown heading existence only.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: engine gate keeps its firing condition (Decide outcome 1 + Step 4.5 early-exit)"""	"""on the Step 4.5 early-exit path when non-REJECT"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Gate firing condition on a named early-exit state.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: engine gate keeps its mandatory clean-run sentinel contract"""	"""park-calibration gate clean: no parked finding matched"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Exact clean-run sentinel required in the convergence record.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: engine gate keeps the Step 2.5 → Step 3 re-routing of a mis-graded finding"""	"""route the finding back through Step 2.5 → Step 3 as a promoted iteration"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Explicit state transition and step-routing contract.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: engine gate keeps under-grade shape 1 (fail-open guard / coverage hole)"""	"""Fail-open guard / coverage hole in this"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETIRE_PROSE	Illustrative severity-calibration prose, not a closed machine enum.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: engine gate keeps under-grade shape 2 (overclaiming breadcrumb/error)"""	"""A breadcrumb/error that overclaims vs. the path emitting it"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETIRE_PROSE	Illustrative review prose rather than a consumed diagnostic value.
"""lib/test/run.sh"""	assert_pin_unique	"""park-calibration: engine gate keeps under-grade shape 3 (deferral the matcher will not honor)"""	"""is inert: the finding flows through at full severity"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETIRE_PROSE	Descriptive example wording; matcher behavior is not encoded by this fragment.
"""lib/test/run.sh"""	assert_pin_unique	"""sev(raf): REJECT-driver widening tagline"""	"""no configuration combination produces a REJECT the fixer is configured to ignore"""	"""/__pin_corpus_runtime__/ST_RAF"""	false	Review	RETIRE_PROSE	Explanatory tagline; the adjacent operative widening clause carries the actual routing contract.
"""lib/test/run.sh"""	assert_pin_unique	"""sev(raf): out-of-enum fallback breadcrumb"""	"""is not one of critical/important/suggestion; using default 'important'"""	"""/__pin_corpus_runtime__/ST_RAF"""	false	Review	RETIRE_PROSE	Human-readable fallback wording; enum validation and default behavior are separately mechanically covered.
